team_id,team_title,team_country_id,team_country_name,team_noc,team_country_isoa2,team_flag,team_flag_circle,profile_edit_date,team_profile_image,team_slug,team_listing,team_api_listing,team_members,splits,result_id,position,total_time,start_num,prog_id,event_id,event_title
126776,Team I Germany,170,Germany,GER,DE,https://cms.triathlon.org/assets/55d8ab45-2131-481b-a436-3e08d61b8561,https://cms.triathlon.org/assets/b385bbd2-994b-4606-b882-7ca5656fc800,,,team-i-germany,,https://api.triathlon.org/v1/athletes/126776,"[{'splits': ['00:03:53', '00:01:02', '00:09:51', '00:00:20', '00:05:49'], 'result_id': 1058512, 'position': 1, 'total_time': '00:20:53', 'team_order': 1, 'athlete_id': 73078, 'athlete_title': 'Lasse Nygaard Priester', 'athlete_first': 'Lasse Nygaard', 'athlete_last': 'Priester', 'athlete_full_name': 'Lasse Nygaard Priester', 'athlete_gender': 'male', 'validated': False, 'updated_at': '2026-03-22 16:06:46', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/Lasse_Nygaard_Priester.jpg', 'cover_image': None, 'athlete_country_id': 170, 'athlete_country_name': 'Germany', 'athlete_noc': 'GER', 'athlete_country_isoa2': 'DE', 'athlete_flag': 'https://cms.triathlon.org/assets/55d8ab45-2131-481b-a436-3e08d61b8561', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/b385bbd2-994b-4606-b882-7ca5656fc800', 'olympics_qualifications': [], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": true, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-03-22T16:06:46+00:00', 'athlete_yob': 1995, 'athlete_slug': 'lasse-nygaard-priester', 'athlete_age': 30, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/73078/lasse-nygaard-priester', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/73078', 'athlete_categories': [40, 42]}, {'splits': ['00:04:11', '00:01:10', '00:11:07', '00:00:21', '00:06:38'], 'result_id': 1058513, 'position': 1, 'total_time': '00:23:26', 'team_order': 2, 'athlete_id': 84871, 'athlete_title': 'Anabel Knoll', 'athlete_first': 'Anabel', 'athlete_last': 'Knoll', 'athlete_full_name': 'Anabel Knoll', 'athlete_gender': 'female', 'validated': False, 'updated_at': '2026-03-23 10:32:02', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/GER_Anabel_Knoll.jpg', 'cover_image': None, 'athlete_country_id': 170, 'athlete_country_name': 'Germany', 'athlete_noc': 'GER', 'athlete_country_isoa2': 'DE', 'athlete_flag': 'https://cms.triathlon.org/assets/55d8ab45-2131-481b-a436-3e08d61b8561', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/b385bbd2-994b-4606-b882-7ca5656fc800', 'olympics_qualifications': ['olympics_2020'], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": true, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-03-23T10:32:02+00:00', 'athlete_yob': 1996, 'athlete_slug': 'anabel-knoll', 'athlete_age': 30, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/84871/anabel-knoll', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/84871', 'athlete_categories': [40, 42]}, {'splits': ['00:03:47', '00:01:03', '00:10:02', '00:00:21', '00:05:53'], 'result_id': 1058514, 'position': 1, 'total_time': '00:21:04', 'team_order': 3, 'athlete_id': 70410, 'athlete_title': 'Lasse Lührs', 'athlete_first': 'Lasse', 'athlete_last': 'Lührs', 'athlete_full_name': 'Lasse Lührs', 'athlete_gender': 'male', 'validated': False, 'updated_at': '2026-04-06 09:07:40', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/bd8701e3-05a7-4c13-b888-1f657bf2e86f.jpg', 'cover_image': None, 'athlete_country_id': 170, 'athlete_country_name': 'Germany', 'athlete_noc': 'GER', 'athlete_country_isoa2': 'DE', 'athlete_flag': 'https://cms.triathlon.org/assets/55d8ab45-2131-481b-a436-3e08d61b8561', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/b385bbd2-994b-4606-b882-7ca5656fc800', 'olympics_qualifications': ['olympics_2024'], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": false, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-04-06T09:07:40+00:00', 'athlete_yob': 1996, 'athlete_slug': 'lasse-luhrs', 'athlete_age': 29, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/70410/lasse-luhrs', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/70410', 'athlete_categories': [42]}, {'splits': ['00:04:08', '00:01:11', '00:11:27', '00:00:19', '00:05:37'], 'result_id': 1058515, 'position': 1, 'total_time': '00:22:40', 'team_order': 4, 'athlete_id': 70413, 'athlete_title': 'Laura Lindemann', 'athlete_first': 'Laura', 'athlete_last': 'Lindemann', 'athlete_full_name': 'Laura Lindemann', 'athlete_gender': 'female', 'validated': True, 'updated_at': '2026-04-06 08:58:29', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/8eb56f92-5eb9-44dc-85c6-ce7d2f4a63f5.png', 'cover_image': None, 'athlete_country_id': 170, 'athlete_country_name': 'Germany', 'athlete_noc': 'GER', 'athlete_country_isoa2': 'DE', 'athlete_flag': 'https://cms.triathlon.org/assets/55d8ab45-2131-481b-a436-3e08d61b8561', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/b385bbd2-994b-4606-b882-7ca5656fc800', 'olympics_qualifications': ['olympics_2024', 'olympics_2020'], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": false, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-04-06T08:58:29+00:00', 'athlete_yob': 1996, 'athlete_slug': 'laura-lindemann', 'athlete_age': 29, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/70413/laura-lindemann', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/70413', 'athlete_categories': [42]}]","['00:20:53', '00:23:26', '00:21:04', '00:22:40']",1058460,1,01:28:00,1,550671,163472,2022 World Triathlon Championship Series Leeds
126779,Team I Great Britain,292,Great Britain,GBR,GB,https://cms.triathlon.org/assets/d05999e7-1f37-4d53-8c61-2fb61082263b,https://cms.triathlon.org/assets/b75caa96-a00b-4e93-a4b7-4fea6d8efa5f,,,team-i-great-britain,,https://api.triathlon.org/v1/athletes/126779,"[{'splits': ['00:03:50', '00:01:03', '00:09:51', '00:00:23', '00:05:58'], 'result_id': 1058508, 'position': 2, 'total_time': '00:21:03', 'team_order': 1, 'athlete_id': 18719, 'athlete_title': 'Thomas Bishop', 'athlete_first': 'Thomas', 'athlete_last': 'Bishop', 'athlete_full_name': 'Thomas Bishop', 'athlete_gender': 'male', 'validated': False, 'updated_at': '2026-01-29 12:06:17', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/tom_bishop_GBR.jpg', 'cover_image': None, 'athlete_country_id': 292, 'athlete_country_name': 'Great Britain', 'athlete_noc': 'GBR', 'athlete_country_isoa2': 'GB', 'athlete_flag': 'https://cms.triathlon.org/assets/d05999e7-1f37-4d53-8c61-2fb61082263b', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/b75caa96-a00b-4e93-a4b7-4fea6d8efa5f', 'olympics_qualifications': [], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": false, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-01-29T12:06:17+00:00', 'athlete_yob': 1991, 'athlete_slug': 'thomas-bishop', 'athlete_age': 34, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/18719/thomas-bishop', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/18719', 'athlete_categories': [42]}, {'splits': ['00:04:03', '00:01:07', '00:11:07', '00:00:20', '00:06:36'], 'result_id': 1058509, 'position': 2, 'total_time': '00:23:12', 'team_order': 2, 'athlete_id': 50760, 'athlete_title': 'Sophie Evans', 'athlete_first': 'Sophie', 'athlete_last': 'Evans', 'athlete_full_name': 'Sophie Evans', 'athlete_gender': 'female', 'validated': False, 'updated_at': '2026-04-01 09:58:17', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/GBR_Sophie_Coldwell.jpg', 'cover_image': None, 'athlete_country_id': 292, 'athlete_country_name': 'Great Britain', 'athlete_noc': 'GBR', 'athlete_country_isoa2': 'GB', 'athlete_flag': 'https://cms.triathlon.org/assets/d05999e7-1f37-4d53-8c61-2fb61082263b', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/b75caa96-a00b-4e93-a4b7-4fea6d8efa5f', 'olympics_qualifications': [], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": false, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-04-01T09:58:17+00:00', 'athlete_yob': 1995, 'athlete_slug': 'sophie-evans', 'athlete_age': 31, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/50760/sophie-evans', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/50760', 'athlete_categories': [42]}, {'splits': ['00:03:54', '00:01:05', '00:10:29', '00:00:22', '00:06:03'], 'result_id': 1058510, 'position': 2, 'total_time': '00:21:51', 'team_order': 3, 'athlete_id': 49237, 'athlete_title': 'Grant Sheldon', 'athlete_first': 'Grant', 'athlete_last': 'Sheldon', 'athlete_full_name': 'Grant Sheldon', 'athlete_gender': 'male', 'validated': False, 'updated_at': '2023-05-19 10:07:07', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/grant_sheldon_GBR.jpg', 'cover_image': None, 'athlete_country_id': 292, 'athlete_country_name': 'Great Britain', 'athlete_noc': 'GBR', 'athlete_country_isoa2': 'GB', 'athlete_flag': 'https://cms.triathlon.org/assets/d05999e7-1f37-4d53-8c61-2fb61082263b', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/b75caa96-a00b-4e93-a4b7-4fea6d8efa5f', 'olympics_qualifications': [], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": false, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2023-05-19T10:07:07+00:00', 'athlete_yob': 1994, 'athlete_slug': 'grant-sheldon', 'athlete_age': 31, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/49237/grant-sheldon', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/49237', 'athlete_categories': [42]}, {'splits': ['00:04:12', '00:01:06', '00:10:52', '00:00:21', '00:05:40'], 'result_id': 1058511, 'position': 2, 'total_time': '00:22:10', 'team_order': 4, 'athlete_id': 49545, 'athlete_title': 'Georgia Taylor-Brown', 'athlete_first': 'Georgia', 'athlete_last': 'Taylor-Brown', 'athlete_full_name': 'Georgia Taylor-Brown', 'athlete_gender': 'female', 'validated': True, 'updated_at': '2026-04-07 10:11:58', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/georgia_taylorbrown_GBR.jpg', 'cover_image': None, 'athlete_country_id': 292, 'athlete_country_name': 'Great Britain', 'athlete_noc': 'GBR', 'athlete_country_isoa2': 'GB', 'athlete_flag': 'https://cms.triathlon.org/assets/d05999e7-1f37-4d53-8c61-2fb61082263b', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/b75caa96-a00b-4e93-a4b7-4fea6d8efa5f', 'olympics_qualifications': ['olympics_2024', 'olympics_2020'], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": false, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-04-07T10:11:58+00:00', 'athlete_yob': 1994, 'athlete_slug': 'georgia-taylor-brown', 'athlete_age': 32, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/49545/georgia-taylor-brown', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/49545', 'athlete_categories': [42]}]","['00:21:03', '00:23:12', '00:21:51', '00:22:10']",1058461,2,01:28:14,4,550671,163472,2022 World Triathlon Championship Series Leeds
126787,Team I France,166,France,FRA,FR,https://cms.triathlon.org/assets/3e062fbf-4395-4774-92eb-ca731b033523,https://cms.triathlon.org/assets/0730c9c1-0827-4d88-8920-f9e6e96dd43d,,,team-i-france,,https://api.triathlon.org/v1/athletes/126787,"[{'splits': ['00:03:50', '00:01:05', '00:09:49', '00:00:19', '00:05:54'], 'result_id': 1058504, 'position': 3, 'total_time': '00:20:55', 'team_order': 1, 'athlete_id': 63651, 'athlete_title': 'Tom Richard', 'athlete_first': 'Tom', 'athlete_last': 'Richard', 'athlete_full_name': 'Tom Richard', 'athlete_gender': 'male', 'validated': False, 'updated_at': '2026-04-03 08:58:26', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/46DA7B6C-B5B0-46AE-A951-3F71A2F9A1D6.jpeg', 'cover_image': None, 'athlete_country_id': 166, 'athlete_country_name': 'France', 'athlete_noc': 'FRA', 'athlete_country_isoa2': 'FR', 'athlete_flag': 'https://cms.triathlon.org/assets/3e062fbf-4395-4774-92eb-ca731b033523', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/0730c9c1-0827-4d88-8920-f9e6e96dd43d', 'olympics_qualifications': [], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": false, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-04-03T08:58:26+00:00', 'athlete_yob': 1993, 'athlete_slug': 'tom-richard', 'athlete_age': 32, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/63651/tom-richard', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/63651', 'athlete_categories': [42]}, {'splits': ['00:04:11', '00:01:08', '00:11:23', '00:00:22', '00:06:43'], 'result_id': 1058505, 'position': 3, 'total_time': '00:23:45', 'team_order': 2, 'athlete_id': 85273, 'athlete_title': 'Sandra Dodet', 'athlete_first': 'Sandra', 'athlete_last': 'Dodet', 'athlete_full_name': 'Sandra Dodet', 'athlete_gender': 'female', 'validated': False, 'updated_at': '2026-04-02 14:52:34', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/598a742e-ef73-4734-a11e-304988b85fff.jpeg', 'cover_image': None, 'athlete_country_id': 166, 'athlete_country_name': 'France', 'athlete_noc': 'FRA', 'athlete_country_isoa2': 'FR', 'athlete_flag': 'https://cms.triathlon.org/assets/3e062fbf-4395-4774-92eb-ca731b033523', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/0730c9c1-0827-4d88-8920-f9e6e96dd43d', 'olympics_qualifications': [], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": false, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-04-02T14:52:34+00:00', 'athlete_yob': 1996, 'athlete_slug': 'sandra-dodet', 'athlete_age': 29, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/85273/sandra-dodet', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/85273', 'athlete_categories': [42]}, {'splits': ['00:03:47', '00:01:06', '00:09:42', '00:00:20', '00:05:52'], 'result_id': 1058506, 'position': 3, 'total_time': '00:20:45', 'team_order': 3, 'athlete_id': 63162, 'athlete_title': 'Léo Bergere', 'athlete_first': 'Léo', 'athlete_last': 'Bergere', 'athlete_full_name': 'Léo Bergere', 'athlete_gender': 'male', 'validated': False, 'updated_at': '2026-04-03 09:20:36', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/FRA_Leo_bergere.jpg', 'cover_image': 'https://prod-tri-assets.imgix.net/b81a20a5-a6a9-4a50-b0ab-eecd0fbeaee9.jpg', 'athlete_country_id': 166, 'athlete_country_name': 'France', 'athlete_noc': 'FRA', 'athlete_country_isoa2': 'FR', 'athlete_flag': 'https://cms.triathlon.org/assets/3e062fbf-4395-4774-92eb-ca731b033523', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/0730c9c1-0827-4d88-8920-f9e6e96dd43d', 'olympics_qualifications': ['olympics_2024', 'olympics_2020'], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": false, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-04-03T09:20:36+00:00', 'athlete_yob': 1996, 'athlete_slug': 'leo-bergere', 'athlete_age': 29, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/63162/leo-bergere', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/63162', 'athlete_categories': [42]}, {'splits': ['00:04:05', '00:01:13', '00:11:26', '00:00:20', '00:05:54'], 'result_id': 1058507, 'position': 3, 'total_time': '00:22:56', 'team_order': 4, 'athlete_id': 56556, 'athlete_title': 'Audrey Merle', 'athlete_first': 'Audrey', 'athlete_last': 'Merle', 'athlete_full_name': 'Audrey Merle', 'athlete_gender': 'female', 'validated': True, 'updated_at': '2026-04-01 18:37:57', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/dsc08910_2.JPG', 'cover_image': None, 'athlete_country_id': 166, 'athlete_country_name': 'France', 'athlete_noc': 'FRA', 'athlete_country_isoa2': 'FR', 'athlete_flag': 'https://cms.triathlon.org/assets/3e062fbf-4395-4774-92eb-ca731b033523', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/0730c9c1-0827-4d88-8920-f9e6e96dd43d', 'olympics_qualifications': [], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": false, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-04-01T18:37:57+00:00', 'athlete_yob': 1995, 'athlete_slug': 'audrey-merle', 'athlete_age': 30, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/56556/audrey-merle', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/56556', 'athlete_categories': [42]}]","['00:20:55', '00:23:45', '00:20:45', '00:22:56']",1058462,3,01:28:20,7,550671,163472,2022 World Triathlon Championship Series Leeds
126801,Team I Italy,190,Italy,ITA,IT,https://cms.triathlon.org/assets/9b100a17-b57e-4ce4-9ec2-2735e71f417c,https://cms.triathlon.org/assets/95f6dee9-b0e4-4b2a-9d9e-a2a3cae737f0,,,team-i-italy,,https://api.triathlon.org/v1/athletes/126801,"[{'splits': ['00:03:43', '00:01:06', '00:09:56', '00:00:20', '00:06:01'], 'result_id': 1058520, 'position': 4, 'total_time': '00:21:05', 'team_order': 1, 'athlete_id': 106578, 'athlete_title': 'Nicolò Strada', 'athlete_first': 'Nicolò', 'athlete_last': 'Strada', 'athlete_full_name': 'Nicolò Strada', 'athlete_gender': 'male', 'validated': True, 'updated_at': '2025-01-21 15:44:10', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/ITA_Nicolo_Strada.JPG', 'cover_image': None, 'athlete_country_id': 190, 'athlete_country_name': 'Italy', 'athlete_noc': 'ITA', 'athlete_country_isoa2': 'IT', 'athlete_flag': 'https://cms.triathlon.org/assets/9b100a17-b57e-4ce4-9ec2-2735e71f417c', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/95f6dee9-b0e4-4b2a-9d9e-a2a3cae737f0', 'olympics_qualifications': [], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": false, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2025-01-21T15:44:10+00:00', 'athlete_yob': 2000, 'athlete_slug': 'nicolo-strada', 'athlete_age': 26, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/106578/nicolo-strada', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/106578', 'athlete_categories': [42]}, {'splits': ['00:04:07', '00:01:02', '00:11:16', '00:00:20', '00:06:55'], 'result_id': 1058521, 'position': 4, 'total_time': '00:23:37', 'team_order': 2, 'athlete_id': 71740, 'athlete_title': 'Ilaria Zane', 'athlete_first': 'Ilaria', 'athlete_last': 'Zane', 'athlete_full_name': 'Ilaria Zane', 'athlete_gender': 'female', 'validated': False, 'updated_at': '2026-03-25 11:20:55', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/ITA_Ilaria_Zane.jpg', 'cover_image': None, 'athlete_country_id': 190, 'athlete_country_name': 'Italy', 'athlete_noc': 'ITA', 'athlete_country_isoa2': 'IT', 'athlete_flag': 'https://cms.triathlon.org/assets/9b100a17-b57e-4ce4-9ec2-2735e71f417c', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/95f6dee9-b0e4-4b2a-9d9e-a2a3cae737f0', 'olympics_qualifications': [], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": true, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-03-25T11:20:55+00:00', 'athlete_yob': 1992, 'athlete_slug': 'ilaria-zane', 'athlete_age': 34, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/71740/ilaria-zane', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/71740', 'athlete_categories': [40, 42]}, {'splits': ['00:03:48', '00:01:02', '00:10:10', '00:00:19', '00:06:02'], 'result_id': 1058522, 'position': 4, 'total_time': '00:21:19', 'team_order': 3, 'athlete_id': 106513, 'athlete_title': 'Michele Sarzilla', 'athlete_first': 'Michele', 'athlete_last': 'Sarzilla', 'athlete_full_name': 'Michele Sarzilla', 'athlete_gender': 'male', 'validated': False, 'updated_at': '2026-03-09 20:07:32', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/ITA_Michele_Sarzilla.jpg', 'cover_image': None, 'athlete_country_id': 190, 'athlete_country_name': 'Italy', 'athlete_noc': 'ITA', 'athlete_country_isoa2': 'IT', 'athlete_flag': 'https://cms.triathlon.org/assets/9b100a17-b57e-4ce4-9ec2-2735e71f417c', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/95f6dee9-b0e4-4b2a-9d9e-a2a3cae737f0', 'olympics_qualifications': [], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": true, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-03-09T20:07:32+00:00', 'athlete_yob': 1988, 'athlete_slug': 'michele-sarzilla', 'athlete_age': 37, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/106513/michele-sarzilla', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/106513', 'athlete_categories': [40, 42]}, {'splits': ['00:04:17', '00:01:07', '00:10:50', '00:00:19', '00:06:02'], 'result_id': 1058523, 'position': 4, 'total_time': '00:22:33', 'team_order': 4, 'athlete_id': 58449, 'athlete_title': 'Verena Steinhauser', 'athlete_first': 'Verena', 'athlete_last': 'Steinhauser', 'athlete_full_name': 'Verena Steinhauser', 'athlete_gender': 'female', 'validated': True, 'updated_at': '2026-03-25 11:21:48', 'athlete_profile_image': 'https://prod-tri-assets.imgix.net/ITA_Verena_Steinhauser.jpg', 'cover_image': None, 'athlete_country_id': 190, 'athlete_country_name': 'Italy', 'athlete_noc': 'ITA', 'athlete_country_isoa2': 'IT', 'athlete_flag': 'https://cms.triathlon.org/assets/9b100a17-b57e-4ce4-9ec2-2735e71f417c', 'athlete_flag_circle': 'https://cms.triathlon.org/assets/95f6dee9-b0e4-4b2a-9d9e-a2a3cae737f0', 'olympics_qualifications': ['olympics_2024', 'olympics_2020'], 'neutral_status': 0, 'categories': '{""to"": false, ""coach"": false, ""athlete"": true, ""medical"": false, ""paratriathlete"": false}', 'athlete_edit_date': '2026-03-25T11:21:48+00:00', 'athlete_yob': 1994, 'athlete_slug': 'verena-steinhauser', 'athlete_age': 31, 'athlete_listing': 'https://www.triathlon.org/athletes/profile/58449/verena-steinhauser', 'athlete_api_listing': 'https://api.triathlon.org/v1/athletes/58449', 'athlete_categories': [42]}]","['00:21:05', '00:23:37', '00:21:19', '00:22:33']",1058463,4,01:28:32,2,550671,163472,2022 World Triathlon Championship Series Leeds
