team_id,team_title,team_country_id,team_country_name,team_noc,team_country_isoa2,team_flag,team_flag_circle,profile_edit_date,team_profile_image,team_slug,team_listing,team_api_listing,splits,result_id,position,total_time,start_num,prog_id,event_id,event_title,team_order,athlete_id,athlete_title,athlete_gender,cat_id,cat_name
126847,Team I Norway,236,Norway,NOR,NO,https://cms.triathlon.org/assets/c1eb2b22-2e98-48bc-8acd-442f7961b5ca,https://cms.triathlon.org/assets/499d5f33-8bb7-4b4f-84db-fc30636a7fe5,,,team-i-norway,,https://api.triathlon.org/v1/athletes/126847,"['00:21:10', '00:23:18', '00:21:31', '00:23:35']",1058466,7,01:29:33,21,550671,163472,2022 World Triathlon Championship Series Leeds,1,96040,Vetle Bergsvik Thorn,male,351.0,World Championship Series
126847,Team I Norway,236,Norway,NOR,NO,https://cms.triathlon.org/assets/c1eb2b22-2e98-48bc-8acd-442f7961b5ca,https://cms.triathlon.org/assets/499d5f33-8bb7-4b4f-84db-fc30636a7fe5,,,team-i-norway,,https://api.triathlon.org/v1/athletes/126847,"['00:21:10', '00:23:18', '00:21:31', '00:23:35']",1058466,7,01:29:33,21,550671,163472,2022 World Triathlon Championship Series Leeds,2,47631,Lotte Miller,female,351.0,World Championship Series
126847,Team I Norway,236,Norway,NOR,NO,https://cms.triathlon.org/assets/c1eb2b22-2e98-48bc-8acd-442f7961b5ca,https://cms.triathlon.org/assets/499d5f33-8bb7-4b4f-84db-fc30636a7fe5,,,team-i-norway,,https://api.triathlon.org/v1/athletes/126847,"['00:21:10', '00:23:18', '00:21:31', '00:23:35']",1058466,7,01:29:33,21,550671,163472,2022 World Triathlon Championship Series Leeds,3,47630,Gustav Iden,male,351.0,World Championship Series
126847,Team I Norway,236,Norway,NOR,NO,https://cms.triathlon.org/assets/c1eb2b22-2e98-48bc-8acd-442f7961b5ca,https://cms.triathlon.org/assets/499d5f33-8bb7-4b4f-84db-fc30636a7fe5,,,team-i-norway,,https://api.triathlon.org/v1/athletes/126847,"['00:21:10', '00:23:18', '00:21:31', '00:23:35']",1058466,7,01:29:33,21,550671,163472,2022 World Triathlon Championship Series Leeds,4,94515,Solveig Løvseth,female,351.0,World Championship Series
126798,Team I Portugal,247,Portugal,POR,PT,https://cms.triathlon.org/assets/db01427d-e3b5-4b3b-bf1c-e77bc82291a0,https://cms.triathlon.org/assets/b806f716-d5e9-4731-ad4b-43b9aa1d585b,,,team-i-portugal,,https://api.triathlon.org/v1/athletes/126798,"['00:21:04', '00:23:30', '00:21:25', '00:23:55']",1058467,8,01:29:52,17,550671,163472,2022 World Triathlon Championship Series Leeds,1,98121,Ricardo Batista,male,351.0,World Championship Series
126798,Team I Portugal,247,Portugal,POR,PT,https://cms.triathlon.org/assets/db01427d-e3b5-4b3b-bf1c-e77bc82291a0,https://cms.triathlon.org/assets/b806f716-d5e9-4731-ad4b-43b9aa1d585b,,,team-i-portugal,,https://api.triathlon.org/v1/athletes/126798,"['00:21:04', '00:23:30', '00:21:25', '00:23:55']",1058467,8,01:29:52,17,550671,163472,2022 World Triathlon Championship Series Leeds,2,47942,Melanie Santos,female,351.0,World Championship Series
126798,Team I Portugal,247,Portugal,POR,PT,https://cms.triathlon.org/assets/db01427d-e3b5-4b3b-bf1c-e77bc82291a0,https://cms.triathlon.org/assets/b806f716-d5e9-4731-ad4b-43b9aa1d585b,,,team-i-portugal,,https://api.triathlon.org/v1/athletes/126798,"['00:21:04', '00:23:30', '00:21:25', '00:23:55']",1058467,8,01:29:52,17,550671,163472,2022 World Triathlon Championship Series Leeds,3,10539,Joao Silva,male,351.0,World Championship Series
126798,Team I Portugal,247,Portugal,POR,PT,https://cms.triathlon.org/assets/db01427d-e3b5-4b3b-bf1c-e77bc82291a0,https://cms.triathlon.org/assets/b806f716-d5e9-4731-ad4b-43b9aa1d585b,,,team-i-portugal,,https://api.triathlon.org/v1/athletes/126798,"['00:21:04', '00:23:30', '00:21:25', '00:23:55']",1058467,8,01:29:52,17,550671,163472,2022 World Triathlon Championship Series Leeds,4,112738,Maria Tomé,female,351.0,World Championship Series
126785,Team I United States,293,United States,USA,US,https://cms.triathlon.org/assets/ecb540f9-1562-456d-ba43-2af6aaf2ba6d,https://cms.triathlon.org/assets/c2674903-f97f-4490-a93e-284160d7cb94,2022-03-18 11:15:23,,team-i-united-states,,https://api.triathlon.org/v1/athletes/126785,"['00:21:49', '00:23:42', '00:21:29', '00:23:19']",1058468,9,01:30:17,5,550671,163472,2022 World Triathlon Championship Series Leeds,1,97196,Matthew McElroy,male,351.0,World Championship Series
126785,Team I United States,293,United States,USA,US,https://cms.triathlon.org/assets/ecb540f9-1562-456d-ba43-2af6aaf2ba6d,https://cms.triathlon.org/assets/c2674903-f97f-4490-a93e-284160d7cb94,2022-03-18 11:15:23,,team-i-united-states,,https://api.triathlon.org/v1/athletes/126785,"['00:21:49', '00:23:42', '00:21:29', '00:23:19']",1058468,9,01:30:17,5,550671,163472,2022 World Triathlon Championship Series Leeds,2,81334,Taylor Spivey,female,351.0,World Championship Series
